,index,dissimvalues,pairtype,subjnum,age
430,within,0.5402538882569221,within,sub-1034,kid
431,boundary,1.0282639278447498,shared,sub-1034,kid
432,within,0.4010354409637913,within,sub-1034,kid
433,boundary,0.9932878109810968,unique,sub-1034,kid
434,within,0.5654100290905069,within,sub-1034,kid
435,boundary,0.47010433413804487,shared,sub-1034,kid
436,within,1.3315518882423656,within,sub-1034,kid
437,boundary,0.5053498781718124,unique,sub-1034,kid
438,within,0.6570896816636171,within,sub-1034,kid
439,boundary,0.8680530259196626,shared,sub-1034,kid
440,within,0.567397710423837,within,sub-1035,kid
441,boundary,0.6356429534832186,unique,sub-1035,kid
442,within,0.3002734955009432,within,sub-1035,kid
443,boundary,1.0831319640829729,unique,sub-1035,kid
444,within,0.2825033469383116,within,sub-1035,kid
445,boundary,0.8166189443408925,shared,sub-1035,kid
446,within,0.9338084632129273,within,sub-1035,kid
447,boundary,0.6001379833127654,unique,sub-1035,kid
448,within,0.5478581790685728,within,sub-1035,kid
449,boundary,0.4419284666232872,unique,sub-1035,kid
450,within,0.702232870392546,within,sub-1035,kid
451,boundary,0.8639529949076719,shared,sub-1035,kid
452,within,1.1686185952388755,within,sub-1035,kid
453,boundary,0.8343809301617641,unique,sub-1035,kid
454,within,0.6169971638628298,within,sub-1035,kid
455,boundary,0.5546427562355121,shared,sub-1035,kid
456,within,1.0420289194900374,within,sub-1035,kid
457,boundary,1.2031575289826277,unique,sub-1035,kid
458,within,1.0873981536888004,within,sub-1035,kid
459,boundary,0.30486503488564387,shared,sub-1035,kid
460,within,0.565271536158986,within,sub-1036,kid
461,boundary,0.20055009608590113,unique,sub-1036,kid
462,within,0.5760803146253702,within,sub-1036,kid
463,boundary,0.3767946548236264,unique,sub-1036,kid
464,within,1.1261929201897942,within,sub-1036,kid
465,boundary,0.7451467234215845,shared,sub-1036,kid
466,within,1.5980545645576667,within,sub-1036,kid
467,boundary,1.3065253476977379,unique,sub-1036,kid
468,within,1.0836957769491,within,sub-1036,kid
469,boundary,0.5280282933296185,unique,sub-1036,kid
470,within,0.35385139865608684,within,sub-1036,kid
471,boundary,0.6300718468680584,shared,sub-1036,kid
472,within,0.3878603992039491,within,sub-1036,kid
473,boundary,0.7839521756246141,unique,sub-1036,kid
474,within,1.40590823358357,within,sub-1036,kid
475,boundary,0.892535686967422,shared,sub-1036,kid
